index,id,from,to,freespeed,capacity,permlanes,oneway,modes,s2_from,s2_to,attributes,length,geometry,u,v
3206,3206,3610309235,294158436,4.166666666666667,600.0,1.0,1,{'car'},5221390337535947461,5221390340081531411,"{'osm:way:highway': 'residential', 'osm:way:id': 26815505.0, 'osm:way:name': 'Chester Close South'}",94.91597182459743,q}nbvnaBolz}~_a@chrvBxnh}M,3610309235,294158436
3224,3224,3610309235,294158420,4.166666666666667,600.0,1.0,1,{'car'},5221390337535947461,5221390337351247025,"{'osm:way:highway': 'residential', 'osm:way:id': 26815501.0, 'osm:way:name': 'Chester Close South'}",50.86685890415865,q}nbvnaBolz}~_a@qr_uHgqnO,3610309235,294158420
1877,1877,362575111,300501141,4.166666666666667,600.0,1.0,1,{'car'},5221390337254304349,5221390337863462595,"{'osm:way:highway': 'residential', 'osm:way:id': 32263808.0, 'osm:way:name': 'Nash Street'}",136.31836675481082,y`bqfoaBglf}}_a@hns}FobcxQ,362575111,300501141
3242,3242,362575111,265111477,6.944444444444445,600.0,1.0,1,{'car'},5221390337254304349,5221390337352785757,"{'osm:way:highway': 'tertiary', 'osm:way:id': 24417542.0, 'osm:way:name': 'Robert Street', 'osm:way:traffic_calming': 'hump'}",35.0223309149807,y`bqfoaBglf}}_a@f_rtE~~kG,362575111,265111477
3243,3243,362575111,293813468,6.944444444444445,600.0,1.0,1,{'car'},5221390337254304349,5221390337078751999,"{'osm:way:highway': 'tertiary', 'osm:way:id': 24417542.0, 'osm:way:name': 'Robert Street', 'osm:way:traffic_calming': 'hump'}",84.48023614690895,y`bqfoaBglf}}_a@kdibOkxfJ,362575111,293813468
797,797,3645264139,108006,6.944444444444445,600.0,1.0,1,{'car'},5221390706548130317,5221390703760828067,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 605078470.0, 'osm:way:name': 'Torrington Place', 'osm:way:oneway': 'yes', 'osm:way:traffic_calming': 'cushion'}",67.22831841420171,a_l__taBs`pya|`@avtwIyac}E,3645264139,108006
2896,2896,3662967077,2355007170,22.22222222222222,4000.0,2.0,1,{'car'},5221366542578381763,5221366542583708847,"{'osm:relation:route': {'bus', 'road'}, 'osm:way:highway': 'trunk', 'osm:way:id': 361887076.0, 'osm:way:lanes': '2', 'osm:way:name': 'Edgware Road', 'osm:way:oneway': 'yes'}",15.075349262730514,eacsjhaBal{hbv`@uifaA`_{~@,3662967077,2355007170
306,306,366518767,25472874,4.166666666666667,600.0,1.0,1,{'car'},5221390739334767479,5221390738952956467,"{'osm:way:highway': 'residential', 'osm:way:id': 32592744.0, 'osm:way:name': 'Gage Street'}",20.708762670797643,cy}lsxaBcrci}z`@_pwoBa_bx@,366518767,25472874
2975,2975,3720610535,14791189,4.166666666666667,600.0,1.0,1,{'car'},5221390700829847405,5221390701130337913,"{'osm:way:highway': 'residential', 'osm:way:id': 4253395.0, 'osm:way:name': 'Morwell Street'}",88.09199185877239,aisittaBgmvmdy`@fneuGkh}iM,3720610535,14791189
385,385,3720610535,14791190,4.166666666666667,600.0,1.0,1,{'car'},5221390700829847405,5221390700753553615,"{'osm:way:access': 'permissive', 'osm:way:highway': 'unclassified', 'osm:way:id': 368203568.0, 'osm:way:name': 'Morwell Street'}",56.179804441922684,aisittaBgmvmdy`@mmt`Ezq}yG,3720610535,14791190
1863,1863,378168941,110268,4.166666666666667,600.0,1.0,1,{'car'},5221390742620577471,5221390753429417215,"{'osm:way:highway': 'unclassified', 'osm:way:id': 33281572.0, 'osm:way:name': 'Henrietta Mews'}",31.544163220757138,_vnlfxaBokzlc~`@nq}tBuhdwC,378168941,110268
2890,2890,378174519,110267,4.166666666666667,600.0,1.0,1,{'car'},5221390753443472447,5221390753663773193,"{'osm:way:highway': 'unclassified', 'osm:way:id': 2876129.0, 'osm:way:name': 'Wakefield Street'}",65.58371045898234,uo{cbxaBc{mpk~`@htjlCi}kuJ,378174519,110267
2891,2891,378174519,110268,4.166666666666667,600.0,1.0,1,{'car'},5221390753443472447,5221390753429417215,"{'osm:way:highway': 'unclassified', 'osm:way:id': 2876129.0, 'osm:way:name': 'Wakefield Street'}",17.866583104373287,uo{cbxaBc{mpk~`@yrsQ|dmjB,378174519,110268
1448,1448,3817942976,25473074,4.166666666666667,600.0,1.0,1,{'car'},5221366501949820761,5221366501847131139,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4253731.0, 'osm:way:name': 'Haunch of Venison Yard'}",12.57773977559182,mk~uknaB}xjm}u`@|kwj@{ia~@,3817942976,25473074
1449,1449,3817942976,25473073,4.166666666666667,600.0,1.0,1,{'car'},5221366501949820761,5221366502095137181,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4253731.0, 'osm:way:name': 'Haunch of Venison Yard'}",45.068264659761496,mk~uknaB}xjm}u`@g}uvCrmmdF,3817942976,25473073
3175,3175,3826581161,198854,22.22222222222222,6000.0,3.0,1,{'car'},5221390268900885329,5221390269577997873,"{'osm:relation:route': {'bus', 'road'}, 'osm:way:highway': 'trunk', 'osm:way:id': 233622139.0, 'osm:way:lanes': '3', 'osm:way:name': 'Marylebone Road', 'osm:way:oneway': 'yes'}",62.53534719808432,srrvlhaBo_nfg{`@er{jJgjdrB,3826581161,198854
2923,2923,3826581162,110013,22.22222222222222,6000.0,3.0,1,{'car'},5221390294270562615,5221390293893512731,"{'osm:relation:route': {'bus', 'road'}, 'osm:way:highway': 'trunk', 'osm:way:id': 379356931.0, 'osm:way:lanes': '3', 'osm:way:name': 'Marylebone Road', 'osm:way:oneway': 'yes'}",16.618843728310633,g}adejaB{bcdv{`@fhj_Bnku^,3826581162,110013
2977,2977,3826581164,295929323,22.22222222222222,6000.0,3.0,1,"{'bus', 'car', 'pt'}",5221390302352911029,5221390302523219139,"{'osm:relation:route': {'bus', 'road'}, 'osm:way:highway': 'trunk', 'osm:way:id': 379356923.0, 'osm:way:lanes': '3', 'osm:way:name': 'Marylebone Road', 'osm:way:oneway': 'yes'}",9.600417438492839,sb`xmmaBitzlo|`@pk`w@plbP,3826581164,295929323
737,737,3826609357,25497440,22.22222222222222,4500.0,3.0,1,{'car'},5221390286196557459,5221390286149255217,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 379359028.0, 'osm:way:lanes': '3', 'osm:way:name': 'Baker Street'}",35.226396032670614,yyvixjaBo~ru~w`@s~lbAz}ckE,3826609357,25497440
762,762,3826609357,1610951150,22.22222222222222,4500.0,3.0,1,{'car'},5221390286196557459,5221390285835441279,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 379359031.0, 'osm:way:lanes': '3', 'osm:way:name': 'Baker Street'}",39.06051465144595,yyvixjaBo~ru~w`@hvsdAke_cF,3826609357,1610951150
2794,2794,3826609358,102020,22.22222222222222,4500.0,3.0,1,{'car'},5221390288611134181,5221390285766324749,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 204004565.0, 'osm:way:lanes': '3', 'osm:way:name': 'Baker Street'}",25.934316298449275,enjvqjaBsqdatx`@}ien@jpavC,3826609358,102020
740,740,3826609358,25500807,22.22222222222222,4500.0,3.0,1,{'car'},5221390288611134181,5221390282845879105,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 379359029.0, 'osm:way:lanes': '3', 'osm:way:name': 'Baker Street'}",53.99565001308078,enjvqjaBsqdatx`@l|aeBsyhxH,3826609358,25500807
3347,3347,3826609359,102025,22.22222222222222,4500.0,3.0,1,{'car'},5221390282283701835,5221390282267535685,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 673997360.0, 'osm:way:lanes': '3', 'osm:way:name': 'Baker Street'}",30.596802640409983,aoaogjaBchkdty`@j_tt@{qyqD,3826609359,102025
735,735,3826609359,25473506,22.22222222222222,3000.0,2.0,1,{'car'},5221390282283701835,5221390282725071235,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 379359027.0, 'osm:way:lanes': '2', 'osm:way:name': 'Baker Street'}",75.79254830770121,aoaogjaBchkdty`@mjiiC|}lxL,3826609359,25473506
470,470,383964258,14776839,4.166666666666667,600.0,1.0,1,{'car'},5221390816019490871,5221390814335766193,"{'osm:way:highway': 'unclassified', 'osm:way:id': 3284233.0, 'osm:way:name': 'Wren Street'}",86.21087740576095,uerx~zaBi__zc~`@rl{qJdagtJ,383964258,14776839
471,471,383964258,14776841,4.166666666666667,600.0,1.0,1,{'car'},5221390816019490871,5221390813333187903,"{'osm:way:highway': 'unclassified', 'osm:way:id': 3284233.0, 'osm:way:name': 'Wren Street'}",38.48279235447251,uerx~zaBi__zc~`@{d|jDq|__D,383964258,14776841
174,174,383974165,496813005,4.166666666666667,600.0,1.0,1,{'car'},5221390689089950913,5221390687687389729,"{'osm:way:highway': 'unclassified', 'osm:way:id': 234239649.0, 'osm:way:name': 'Eastcastle Street', 'osm:way:oneway': 'yes'}",54.78779915214149,klaznqaB}mdz`x`@zcg_IdecvA,383974165,496813005
982,982,383974165,383974166,4.166666666666667,600.0,1.0,1,{'car'},5221390689089950913,5221390688836559691,"{'osm:way:highway': 'unclassified', 'osm:way:id': 33608388.0, 'osm:way:name': 'Winsley Street', 'osm:way:oneway': 'yes'}",94.03934015995739,klaznqaB}mdz`x`@mnghF`zlkO,383974165,383974166
1788,1788,383974166,6827965360,22.22222222222222,1500.0,1.0,1,"{'bus', 'car', 'pt'}",5221390688836559691,5221390690087276613,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 209691454.0, 'osm:way:lanes': '1', 'osm:way:name': 'Oxford Street', 'osm:way:oneway': 'yes'}",47.26563780764436,y{icvqaB{rvmpw`@an`zG_lwv@,383974166,6827965360
2279,2279,384525157,11506543,4.166666666666667,600.0,1.0,1,{'car'},5221390817795920447,5221390818354168135,"{'osm:way:highway': 'unclassified', 'osm:way:id': 82965853.0, 'osm:way:name': 'Elm Street'}",73.93711098643067,ssed~{aB}yruq|`@zycvKf|raE,384525157,11506543
326,326,3893485373,25500894,22.22222222222222,6000.0,3.0,1,{'car'},5221390749344298885,5221390749344022321,"{'osm:relation:route': 'road', 'osm:way:highway': 'trunk', 'osm:way:id': 648541447.0, 'osm:way:lanes': '3', 'osm:way:name': ""Gray's Inn Road"", 'osm:way:oneway': 'yes'}",2.7405789655809145,k_flgyaBmulnj`a@bmdGoarM,3893485373,25500894
1140,1140,3895422567,3140855387,4.166666666666667,600.0,1.0,1,{'car'},5221390733716020073,5221390733868438259,"{'osm:way:highway': 'unclassified', 'osm:way:id': 148386205.0, 'osm:way:name': 'Sardinia Street'}",72.25365074527507,amgf|yaBocqtgw`@kw{xKohhpC,3895422567,3140855387
1913,1913,3895422567,108899,22.22222222222222,3000.0,2.0,1,{'car'},5221390733716020073,5221366086391701341,"{'osm:way:highway': 'primary', 'osm:way:id': 251325041.0, 'osm:way:name': 'Kingsway', 'osm:way:oneway': 'yes'}",98.11562588144857,amgf|yaBocqtgw`@uukwFj|{_P,3895422567,108899
1578,1578,392132821,2414156537,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390699386125455,5221390699384519739,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 233075058.0, 'osm:way:lanes': '2', 'osm:way:name': 'Charing Cross Road', 'osm:way:oneway': 'yes'}",10.622893452426771,u~_hcuaBc_jqjw`@dq_T_wi|@,392132821,2414156537
2165,2165,3943984250,3943984251,8.333333333333334,2000.0,2.0,1,{'car'},5221390741144845673,5221390741550259293,"{'osm:way:highway': 'secondary', 'osm:way:id': 10064542.0, 'osm:way:lanes': '2', 'osm:way:name': 'Guilford Street'}",98.20889704762818,uqgs}xaBovalw|`@dfqjP~b{_F,3943984250,3943984251
486,486,3943984250,104305,8.333333333333334,1000.0,1.0,1,{'car'},5221390741144845673,5221390741226420507,"{'osm:way:highway': 'secondary', 'osm:way:id': 3087448.0, 'osm:way:name': 'Lansdowne Terrace'}",78.27159857111727,uqgs}xaBovalw|`@rjeaEijnsL,3943984250,104305
930,930,3943984250,12026763,8.333333333333334,2000.0,2.0,1,{'car'},5221390741144845673,5221390744150943535,"{'osm:way:highway': 'secondary', 'osm:way:id': 438313419.0, 'osm:way:lanes': '2', 'osm:way:name': 'Guilford Street'}",65.3615189861162,uqgs}xaBovalw|`@qy_rJe|qqC,3943984250,12026763
2164,2164,3943984251,3943984250,8.333333333333334,2000.0,2.0,1,{'car'},5221390741550259293,5221390741144845673,"{'osm:way:highway': 'secondary', 'osm:way:id': 10064542.0, 'osm:way:lanes': '2', 'osm:way:name': 'Guilford Street'}",98.20889704762818,ojuglxaBorekp|`@efqjP_c{_F,3943984251,3943984250
2225,2225,3943984251,12689153,8.333333333333334,2000.0,2.0,1,{'car'},5221390741550259293,5221390715884073331,"{'osm:way:highway': 'secondary', 'osm:way:id': 2876710.0, 'osm:way:name': 'Guilford Street', 'osm:way:oneway': 'yes'}",180.92371566842198,ojuglxaBorekp|`@f_d`_@`u{xK,3943984251,12689153
924,924,4044932685,1685267212,4.166666666666667,600.0,1.0,1,{'car'},5221390681579655719,5221390681608831883,"{'osm:way:highway': 'unclassified', 'osm:way:id': 402061426.0, 'osm:way:name': 'Mortimer Market', 'osm:way:oneway': 'yes'}",114.10444712152223,cig|uraBso{ac|`@o}|iE_l}|@,4044932685,1685267212
1305,1305,4068974160,108896,22.22222222222222,3000.0,2.0,1,{'car'},5221366086007633093,5221366085847604551,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 431040155.0, 'osm:way:name': 'Aldwych', 'osm:way:oneway': 'yes'}",34.70549550894642,mjqu~yaB_ibzwu`@qsrrCmzfvC,4068974160,108896
1694,1694,4074522300,25471110,2.7777777777777777,300.0,1.0,1,{'car'},5221390709713018075,5221390709730622993,"{'osm:way:highway': 'living_street', 'osm:way:id': 4253263.0, 'osm:way:name': 'Torrington Square'}",29.771215599558833,q_~ovtaBgeq|o|`@n}aaBys}wC,4074522300,25471110
311,311,4076120499,2453162764,6.944444444444445,600.0,1.0,1,{'car'},5221390710417550191,5221390711482459325,"{'osm:way:highway': 'tertiary', 'osm:way:id': 587309226.0, 'osm:way:name': 'Gordon Square', 'osm:way:oneway': 'yes'}",20.629842360282286,ujpjiuaBcsw~d}`@}audBibgiA,4076120499,2453162764
2114,2114,4076120500,2442003040,6.944444444444445,600.0,1.0,1,{'car'},5221390709662164681,5221390709673764979,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 405404511.0, 'osm:way:name': 'Byng Place', 'osm:way:oneway': 'yes'}",10.341270477111946,wwktntaB}zefl|`@_j|r@ot{b@,4076120500,2442003040
1661,1661,4213129862,25503701,4.166666666666667,600.0,1.0,1,{'car'},5221390823545807789,5221390823503709969,"{'osm:way:highway': 'unclassified', 'osm:way:id': 49932208.0, 'osm:way:name': 'Bedford Row', 'osm:way:oneway': 'yes'}",16.688344793764035,}wjqh{aBit}p`z`@wam}As`de@,4213129862,25503701
1336,1336,4236640051,1604752665,22.22222222222222,4500.0,3.0,1,{'car'},5221390721259139141,5221390721285189311,"{'osm:way:highway': 'primary', 'osm:way:id': 424202401.0, 'osm:way:lanes': '3', 'osm:way:name': 'Bloomsbury Street', 'osm:way:oneway': 'yes'}",10.59729106060558,gadw}uaB{imzhy`@qxzb@zjyt@,4236640051,1604752665
1339,1339,4236640701,4236640051,22.22222222222222,1500.0,1.0,1,{'car'},5221390721409965555,5221390721259139141,"{'osm:way:highway': 'primary', 'osm:way:id': 424202403.0, 'osm:way:lanes': '1', 'osm:way:name': 'Bloomsbury Street', 'osm:way:oneway': 'yes', 'osm:way:vehicle': 'no'}",23.965480778194642,yx|c{uaB}ptily`@mgfrA`ffnB,4236640701,4236640051
1340,1340,4236640701,4236640051,22.22222222222222,3000.0,2.0,1,{'car'},5221390721409965555,5221390721259139141,"{'osm:way:highway': 'primary', 'osm:way:id': 424202402.0, 'osm:way:lanes': '2', 'osm:way:name': 'Bloomsbury Street', 'osm:way:oneway': 'yes'}",23.49958837884872,yx|c{uaB}ptily`@mgfrA`ffnB,4236640701,4236640051
1167,1167,4243601481,25500123,4.166666666666667,600.0,1.0,1,{'car'},5221390695177922651,5221390697909297385,"{'osm:way:highway': 'residential', 'osm:way:id': 4256033.0, 'osm:way:name': 'Stephen Street'}",79.61300959133278,enqrctaBizm~ay`@jgjrIptwzI,4243601481,25500123
3185,3185,4243601481,4243601491,4.166666666666667,600.0,1.0,1,{'car'},5221390695177922651,5221390695169389349,"{'osm:way:highway': 'unclassified', 'osm:way:id': 425013579.0, 'osm:way:lanes': '1', 'osm:way:name': 'Stephen Street', 'osm:way:oneway': 'yes'}",9.53134653869874,enqrctaBizm~ay`@syra@ermm@,4243601481,4243601491
3193,3193,4243601491,4243601502,4.166666666666667,600.0,1.0,1,{'car'},5221390695169389349,5221390700973723997,"{'osm:way:highway': 'unclassified', 'osm:way:id': 425013568.0, 'osm:way:lanes': '1', 'osm:way:name': 'Stephen Street', 'osm:way:oneway': 'yes'}",19.213130258917687,yheudtaBom|lcy`@q}y`Bips_A,4243601491,4243601502
3188,3188,4243601502,4243601512,4.166666666666667,600.0,1.0,1,{'car'},5221390700973723997,5221390700989005993,"{'osm:way:highway': 'unclassified', 'osm:way:id': 425013571.0, 'osm:way:lanes': '1', 'osm:way:name': 'Stephen Street', 'osm:way:oneway': 'yes'}",17.061260065951235,kg`wgtaBy~pmey`@i_xtAud`z@,4243601502,4243601512
399,399,4243601512,14791188,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390700989005993,5221390695061416765,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 667745342.0, 'osm:way:lanes': '2', 'osm:way:name': 'Tottenham Court Road', 'osm:way:oneway': 'yes'}",45.75780746117474,ugyljtaBodrhgy`@h|bxCy~ohF,4243601512,14791188
2717,2717,4307559861,25503804,4.166666666666667,600.0,1.0,1,{'car'},5221390686259219837,5221390685538756485,"{'osm:way:highway': 'residential', 'osm:way:id': 729120589.0, 'osm:way:name': 'Bourlet Close'}",18.3868332722885,a|_tdqaBsarmry`@xyzz@om|}A,4307559861,25503804
1858,1858,4338803436,110031,4.166666666666667,600.0,1.0,1,{'car'},5221366532812664521,5221366532835755643,"{'osm:way:highway': 'unclassified', 'osm:way:id': 435994063.0, 'osm:way:name': 'North Row', 'osm:way:oneway': 'yes', 'osm:way:traffic_calming': 'table'}",10.111925985524946,cxd{jkaB}asb|u`@}ndy@}yrS,4338803436,110031
1862,1862,4338803437,110032,4.166666666666667,600.0,1.0,1,{'car'},5221366532841068243,5221366510399569959,"{'osm:way:highway': 'residential', 'osm:way:id': 435994064.0, 'osm:way:name': 'North Row', 'osm:way:oneway': 'yes'}",74.38797599536049,akqdokaBwljq}u`@wzcnLyrhmC,4338803437,110032
415,415,4347844152,108055,8.333333333333334,1000.0,1.0,1,{'car'},5221366132527045399,5221366132528614097,"{'osm:relation:route': 'bus', 'osm:way:highway': 'secondary', 'osm:way:id': 468720689.0, 'osm:way:name': 'Conduit Street'}",6.820038466599477,u`leypaBsbqjyu`@lbwc@bkpR,4347844152,108055
1007,1007,4356572310,5811263955,22.22222222222222,3000.0,2.0,1,{'car'},5221390723046125133,5221390723050793301,"{'osm:way:highway': 'primary', 'osm:way:id': 589660342.0, 'osm:way:lanes': '2', 'osm:way:name': 'Shaftesbury Avenue', 'osm:way:oneway': 'yes'}",13.941905154249884,{cmcpvaBw}snqw`@`eqx@vhvy@,4356572310,5811263955
3213,3213,4356572316,4356572310,22.22222222222222,3000.0,2.0,1,{'car'},5221390723198444645,5221390723046125133,"{'osm:way:highway': 'primary', 'osm:way:id': 585743671.0, 'osm:way:lanes': '2', 'osm:way:name': 'High Holborn', 'osm:way:oneway': 'yes'}",13.05906619648087,}orarvaBche`sw`@`kd}@jipp@,4356572316,4356572310
1186,1186,4356572322,1616122237,8.333333333333334,2000.0,2.0,1,{'car'},5221390724494979769,5221366095606413079,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'secondary', 'osm:way:id': 148519534.0, 'osm:way:name': 'Endell Street', 'osm:way:oneway': 'yes'}",137.38525929934988,c~suvvaByazvuw`@qemoOvcjoR,4356572322,1616122237
160,160,4356572322,5630841551,22.22222222222222,3000.0,2.0,1,{'car'},5221390724494979769,5221390724502742005,"{'osm:way:highway': 'primary', 'osm:way:id': 589665717.0, 'osm:way:lanes': '2', 'osm:way:name': 'High Holborn', 'osm:way:oneway': 'yes'}",5.9012860005811305,c~suvvaByazvuw`@zoe`@ht}L,4356572322,5630841551
1434,1434,4356591932,25470679,4.166666666666667,600.0,1.0,1,{'car'},5221390732238980633,5221390732242665265,"{'osm:way:highway': 'unclassified', 'osm:way:id': 545042168.0, 'osm:way:name': 'Newton Street', 'osm:way:oneway': 'yes', 'osm:way:traffic_calming': 'table'}",15.773843944199424,}rmdpxaBuzeyvx`@bll[oc|zA,4356591932,25470679
1998,1998,4356620360,25472759,4.166666666666667,600.0,1.0,1,{'car'},5221390726011950951,5221390725984830135,"{'osm:way:highway': 'unclassified', 'osm:way:id': 685539698.0, 'osm:way:name': 'Bury Place'}",37.62472783250861,m~pawwaB_}dl`y`@anjbCnsj{D,4356620360,25472759
224,224,4356620360,5339077112,4.166666666666667,600.0,1.0,1,{'car'},5221390726011950951,5221390726052323871,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4253600.0, 'osm:way:name': 'Bury Place'}",10.35377375062981,m~pawwaB_}dl`y`@xmyb@wy`s@,4356620360,5339077112
2000,2000,4356620362,25472757,4.166666666666667,600.0,1.0,1,{'car'},5221390729892553795,5221390729993931679,"{'osm:way:highway': 'unclassified', 'osm:way:id': 685539699.0, 'osm:way:name': 'Southampton Place', 'osm:way:oneway': 'yes'}",12.829739154688506,aycgjxaBiuzxmy`@b``m@_|i~@,4356620362,25472757
2071,2071,4360451847,107837,6.944444444444445,1200.0,2.0,1,{'car'},5221390727814314373,5221390727931253739,"{'osm:way:highway': 'tertiary', 'osm:way:id': 438309962.0, 'osm:way:lanes': '2', 'osm:way:name': 'Great Russell Street'}",39.04220772005374,uks{mwaBg`mvzy`@knraEs{nhC,4360451847,107837
351,351,4360451847,107838,6.944444444444445,1200.0,2.0,1,{'car'},5221390727814314373,5221390727811662641,"{'osm:way:highway': 'tertiary', 'osm:way:id': 17513388.0, 'osm:way:lanes': '2', 'osm:way:name': 'Great Russell Street', 'osm:way:traffic_calming': 'table'}",8.805572774045837,uks{mwaBg`mvzy`@zjaj@|pc_@,4360451847,107838
3276,3276,4360457244,1843345666,6.944444444444445,1200.0,2.0,1,{'car'},5221390716992189747,5221390717014464539,"{'osm:way:highway': 'tertiary', 'osm:way:id': 438310843.0, 'osm:way:lanes': '2', 'osm:way:name': 'Bedford Place', 'osm:way:traffic_calming': 'table'}",26.61119341701621,abwzcwaBebdza{`@fgj`Bul_aC,4360457244,1843345666
496,496,4360457244,107836,6.944444444444445,1200.0,2.0,1,{'car'},5221390716992189747,5221390728271823987,"{'osm:way:highway': 'tertiary', 'osm:way:id': 173540092.0, 'osm:way:lanes': '2', 'osm:way:name': 'Bedford Place'}",195.9365261298625,abwzcwaBebdza{`@wavkUnvi|\,4360457244,107836
1633,1633,4360457245,1843345666,22.22222222222222,3000.0,2.0,1,{'car'},5221390717113305203,5221390717014464539,"{'osm:way:highway': 'primary', 'osm:way:id': 7970885.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no', 'osm:way:traffic_calming': 'table'}",12.428873914826568,s_j{~vaBuippd{`@ey`}@eesj@,4360457245,1843345666
3318,3318,4360457245,5465557380,22.22222222222222,3000.0,2.0,1,{'car'},5221390717113305203,5221390717128860169,"{'osm:way:highway': 'primary', 'osm:way:id': 567941583.0, 'osm:way:lanes': '2', 'osm:way:name': 'Russell Square', 'osm:way:oneway': 'no'}",17.55306743328224,s_j{~vaBuippd{`@dtavAv~k}@,4360457245,5465557380
2275,2275,4360487620,1204707018,8.333333333333334,2000.0,2.0,1,{'car'},5221390715204246157,5221390714752022011,"{'osm:way:highway': 'secondary', 'osm:way:id': 527084929.0, 'osm:way:name': 'Bernard Street', 'osm:way:oneway': 'yes'}",20.197201712488834,_{`dzvaBynixl|`@ickjB_qp{@,4360487620,1204707018
1019,1019,4368839019,2671479788,4.166666666666667,600.0,1.0,1,{'car'},5221390682395553311,5221390682447618761,"{'osm:way:highway': 'residential', 'osm:way:id': 348798646.0, 'osm:way:name': 'Charlotte Mews'}",56.04280909209391,wi{yrraBceu|tz`@t~g{Dqsp|G,4368839019,2671479788
2189,2189,4368839019,2671479761,4.166666666666667,600.0,1.0,1,{'car'},5221390682395553311,5221390682396979513,"{'osm:way:highway': 'unclassified', 'osm:way:id': 439251036.0, 'osm:way:name': 'Charlotte Mews', 'osm:way:tunnel': 'building_passage'}",5.107175864888482,wi{yrraBceu|tz`@iscQvajX,4368839019,2671479761
3026,3026,4368839120,2440651562,6.944444444444445,600.0,1.0,1,{'car'},5221390682851410559,5221390683309914519,"{'osm:way:highway': 'tertiary', 'osm:way:id': 667569299.0, 'osm:way:name': 'Howland Street', 'osm:way:oneway': 'yes'}",89.97114340700027,kyr`yqaBkfk|h{`@da`wLdejfI,4368839120,2440651562
1921,1921,438170606,438170616,4.166666666666667,600.0,1.0,1,{'car'},5221366095666737661,5221366095571138339,"{'osm:way:highway': 'unclassified', 'osm:way:id': 37458969.0, 'osm:way:name': 'Nottingham Court'}",28.109064625668776,azz{awaB{ip_}v`@eshhB|hmfC,438170606,438170616
947,947,438170606,1694551549,4.166666666666667,600.0,1.0,1,{'car'},5221366095666737661,5221366095708523819,"{'osm:way:highway': 'unclassified', 'osm:way:id': 438301430.0, 'osm:way:name': ""Short's Gardens"", 'osm:way:oneway': 'yes', 'osm:way:traffic_calming': 'choker'}",31.85678510289184,azz{awaB{ip_}v`@tpbuC|tqzB,438170606,1694551549
1920,1920,438170616,438170606,4.166666666666667,600.0,1.0,1,{'car'},5221366095571138339,5221366095666737661,"{'osm:way:highway': 'unclassified', 'osm:way:id': 37458969.0, 'osm:way:name': 'Nottingham Court'}",28.109064625668776,gndeewaB}_bxxv`@dshhB}hmfC,438170616,438170606
2166,2166,4409200420,13250138,22.22222222222222,3000.0,2.0,1,{'car'},5221390722263718583,5221390722164115985,"{'osm:way:highway': 'primary', 'osm:way:id': 443322181.0, 'osm:way:name': 'Earnshaw Street', 'osm:way:oneway': 'yes'}",41.828319141620874,ceyctuaBefet~w`@z|i}@kegvF,4409200420,13250138
3067,3067,4409200424,6319748547,22.22222222222222,4500.0,3.0,1,{'car'},5221390723325970533,5221390723307551211,"{'osm:way:highway': 'primary', 'osm:way:id': 564099716.0, 'osm:way:lanes': '3', 'osm:way:name': 'Shaftesbury Avenue', 'osm:way:oneway': 'yes'}",22.922310518543643,kb`eqvaBkb|afx`@kxxfAxjawB,4409200424,6319748547
2167,2167,4409200425,25375957,22.22222222222222,4500.0,3.0,1,{'car'},5221390722008688729,5221390723521722245,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 443322182.0, 'osm:way:lanes': '3', 'osm:way:name': 'New Oxford Street', 'osm:way:oneway': 'yes'}",17.52952989437551,gvam`vaBerodjx`@quafBoxs[,4409200425,25375957
214,214,452149725,358992922,4.166666666666667,600.0,1.0,1,{'car'},5221390278006656979,5221366542315554245,"{'osm:way:highway': 'residential', 'osm:way:id': 38308700.0, 'osm:way:name': 'Great Cumberland Mews'}",27.754046527479172,ctvxmhaBupmm|v`@mn{m@fuwaD,452149725,358992922
